index,id,beer_name,style,ounces,abv,brewery_id,brewery_name,city,state
1209,1832,Adam's Stout,American Stout,12.0,0.058,298,Liquid Hero Brewery,York,PA
1210,1688,American Hero,American Amber / Red Ale,12.0,0.057,298,Liquid Hero Brewery,York,PA
1211,1687,Schweet Ale,Fruit / Vegetable Beer,12.0,0.052,298,Liquid Hero Brewery,York,PA
1212,1686,Irregardless IPA,American IPA,12.0,0.065,298,Liquid Hero Brewery,York,PA
1213,2434,Peach Pale Ale,American Pale Ale (APA),12.0,0.057,104,Lone Tree Brewing Company,Lone Tree,CO
1214,2332,Deadeye Jack,American Porter,12.0,0.06,149,Lonerider Brewing Company,Raleigh,NC
1216,2329,Peacemaker Pale Ale,American Pale Ale (APA),12.0,0.057,149,Lonerider Brewing Company,Raleigh,NC
1217,2327,Shotgun Betty,Hefeweizen,12.0,0.058,149,Lonerider Brewing Company,Raleigh,NC
1218,2326,Sweet Josie,American Brown Ale,12.0,0.061,149,Lonerider Brewing Company,Raleigh,NC
1219,1926,Long Trail IPA,English India Pale Ale (IPA),12.0,0.059,268,Long Trail Brewing Company,Bridgewater Corners,VT
1220,1924,Long Trail Ale,American Amber / Red Ale,12.0,0.046,268,Long Trail Brewing Company,Bridgewater Corners,VT
1222,574,Blackbeary Wheat,Fruit / Vegetable Beer,12.0,0.04,268,Long Trail Brewing Company,Bridgewater Corners,VT
1223,573,Long Trail Ale (1),Altbier,12.0,0.046,268,Long Trail Brewing Company,Bridgewater Corners,VT
1228,1309,Face Plant IPA,American IPA,12.0,0.062,430,Lost Rhino Brewing Company,Ashburn,VA
1229,1308,Rhino Chasers Pilsner,Czech Pilsener,12.0,0.056,430,Lost Rhino Brewing Company,Ashburn,VA
1234,2033,Pub Ale,English Dark Mild Ale,12.0,0.04,245,Lucky Town Brewing Company,Jackson,MS
1235,2032,Ballistic Blonde,Belgian Pale Ale,12.0,0.051,245,Lucky Town Brewing Company,Jackson,MS
1236,2311,Knotty Pine,American Pale Ale (APA),12.0,0.05,158,Lumberyard Brewing Company,Flagstaff,AZ
1237,1153,Lumberyard Pilsner,American Pilsner,12.0,0.053,158,Lumberyard Brewing Company,Flagstaff,AZ
1238,355,Lumberyard IPA,American IPA,12.0,0.061,158,Lumberyard Brewing Company,Flagstaff,AZ
1240,962,Mac's Highlander Pale Ale (2000),American Pale Ale (APA),12.0,0.05,485,MacTarnahans Brewing Company,Portland,OR
1241,961,Mac's Scottish Style Amber Ale (2000),American Amber / Red Ale,12.0,0.051,485,MacTarnahans Brewing Company,Portland,OR
1242,1475,Macon Progress Ale,American Pale Ale (APA),12.0,0.05,400,Macon Beer Company,Macon,GA
1243,1008,Macon History Ale,American Brown Ale,12.0,0.055,400,Macon Beer Company,Macon,GA
1244,2454,Galaxy High,American Double / Imperial IPA,12.0,0.099,91,Madtree Brewing Company,Cincinnati,OH
1245,2209,Sol Drifter,American Blonde Ale,12.0,0.043,91,Madtree Brewing Company,Cincinnati,OH
1246,2133,Thunder Snow,Winter Warmer,12.0,0.085,91,Madtree Brewing Company,Cincinnati,OH
1248,1816,LIFT,K閺嬫sch,12.0,0.047,91,Madtree Brewing Company,Cincinnati,OH
1249,1815,SPRYE,American Pale Ale (APA),12.0,0.05,91,Madtree Brewing Company,Cincinnati,OH
1250,1126,Psychopathy,American IPA,12.0,0.069,91,Madtree Brewing Company,Cincinnati,OH
1251,1125,Gnarly Brown,American Brown Ale,12.0,0.07,91,Madtree Brewing Company,Cincinnati,OH
1252,1124,Happy Amber,American Amber / Red Ale,12.0,0.06,91,Madtree Brewing Company,Cincinnati,OH
1254,1113,Elder Betty,Hefeweizen,12.0,0.055,303,Magic Hat Brewing Company,South Burlington,VT
1255,360,#9,Fruit / Vegetable Beer,12.0,0.05,303,Magic Hat Brewing Company,South Burlington,VT
1256,511,High Country Pilsner (Current),German Pilsener,12.0,0.042,534,Mammoth Brewing Company,Mammoth Lakes,CA
1257,75,Epic IPA,American IPA,12.0,0.07,534,Mammoth Brewing Company,Mammoth Lakes,CA
1258,74,Golden Trout Pilsner,German Pilsener,12.0,0.042,534,Mammoth Brewing Company,Mammoth Lakes,CA
1259,73,Real McCoy Amber Ale (Current),American Amber / Red Ale,12.0,0.045,534,Mammoth Brewing Company,Mammoth Lakes,CA
1260,1628,Festivus (1),Winter Warmer,12.0,0.07,356,Manayunk Brewing Company,Philadelphia,PA
1261,1626,Manayunk Oktoberfest,M閻╃灗zen / Oktoberfest,12.0,0.067,356,Manayunk Brewing Company,Philadelphia,PA
1262,1625,Belgian Style Session Ale,Belgian Pale Ale,12.0,0.045,356,Manayunk Brewing Company,Philadelphia,PA
1263,1624,Manayunk IPA,American IPA,12.0,0.055,356,Manayunk Brewing Company,Philadelphia,PA
1264,1600,Yunkin' Punkin',Pumpkin Ale,12.0,0.055,356,Manayunk Brewing Company,Philadelphia,PA
1265,1484,Summer Paradise,American Pale Wheat Ale,12.0,0.05,356,Manayunk Brewing Company,Philadelphia,PA
1266,1356,Monk from the 'Yunk,Tripel,12.0,0.09,356,Manayunk Brewing Company,Philadelphia,PA
1267,1355,Schuylkill Punch,Fruit / Vegetable Beer,12.0,0.06,356,Manayunk Brewing Company,Philadelphia,PA
1268,1334,Dreamin' Double IPA,American Double / Imperial IPA,12.0,0.085,356,Manayunk Brewing Company,Philadelphia,PA
1269,1674,Chaotic Double IPA,American Double / Imperial IPA,12.0,0.099,346,Manzanita Brewing Company,Santee,CA
1270,1673,Manzanita IPA,American IPA,12.0,0.08,346,Manzanita Brewing Company,Santee,CA
1271,1672,Riverwalk Blonde Ale,American Blonde Ale,12.0,0.06,346,Manzanita Brewing Company,Santee,CA
1272,1671,Gillespie Brown Ale,American Brown Ale,12.0,0.095,346,Manzanita Brewing Company,Santee,CA
1273,1670,Manzanita Pale Ale,American Pale Ale (APA),12.0,0.066,346,Manzanita Brewing Company,Santee,CA
1274,1262,Marble Pilsner,German Pilsener,12.0,0.05,443,Marble Brewery,Albuquerque,NM
1275,845,Marble India Pale Ale,American IPA,12.0,0.062,443,Marble Brewery,Albuquerque,NM
1285,1234,The Imperial Texan,American Double / Imperial IPA,12.0,0.08,161,Martin House Brewing Company,Fort Worth,TX
1287,1232,River House Saison,Saison / Farmhouse Ale,12.0,0.05,161,Martin House Brewing Company,Fort Worth,TX
1288,1231,There Will Be Stout,American Stout,12.0,0.07,161,Martin House Brewing Company,Fort Worth,TX
1289,1831,Our Legacy IPA,American IPA,12.0,0.07,299,Matt Brewing Company,Utica,NY
1290,1359,Saranac Shandy,Shandy,12.0,0.042,299,Matt Brewing Company,Utica,NY
1292,960,Saranac Golden Pilsener (2003),German Pilsener,12.0,0.051,299,Matt Brewing Company,Utica,NY
1293,959,Saranac Adirondack Light (2002),Light Lager,12.0,0.045,299,Matt Brewing Company,Utica,NY
1294,958,DAX Light (1998),Light Lager,12.0,0.05,299,Matt Brewing Company,Utica,NY
1295,957,Saranac Traditional Lager (2000),American Pale Lager,12.0,0.048,299,Matt Brewing Company,Utica,NY
1296,956,Pomegranate Wheat (2008),Fruit / Vegetable Beer,12.0,0.05,299,Matt Brewing Company,Utica,NY
1297,773,Blueberry Blonde Ale,American Blonde Ale,12.0,0.05,299,Matt Brewing Company,Utica,NY
1298,686,Saranac White IPA,American IPA,12.0,0.06,299,Matt Brewing Company,Utica,NY
1299,453,Saranac Summer Ale (2011),American Pale Wheat Ale,12.0,0.047,299,Matt Brewing Company,Utica,NY
1300,150,Saranac Pale Ale (12 oz.),English Pale Ale,12.0,0.055,299,Matt Brewing Company,Utica,NY
1302,1578,Lahaina Town Brown,American Brown Ale,12.0,0.051,375,Maui Brewing Company,Lahaina,HI
1303,1429,Pau Hana Pilsner,Czech Pilsener,12.0,0.06,375,Maui Brewing Company,Lahaina,HI
1304,1271,Lemongrass Saison,Saison / Farmhouse Ale,12.0,0.05,375,Maui Brewing Company,Lahaina,HI
1305,713,Aloha B闁炽儲鐛宬闁炽儲鐛﹗n,Belgian Strong Dark Ale,12.0,0.07,375,Maui Brewing Company,Lahaina,HI
1306,712,Liquid Breadfruit,Fruit / Vegetable Beer,12.0,0.082,375,Maui Brewing Company,Lahaina,HI
1307,690,Sobrehumano Palena'ole,American Amber / Red Ale,12.0,0.06,375,Maui Brewing Company,Lahaina,HI
1308,547,La Perouse White,Witbier,12.0,0.05,375,Maui Brewing Company,Lahaina,HI
1309,435,Flyin' HI.P.Hay,American IPA,12.0,0.068,375,Maui Brewing Company,Lahaina,HI
1310,313,Mana Wheat,American Pale Wheat Ale,12.0,0.055,375,Maui Brewing Company,Lahaina,HI
1311,33,Bikini Blonde Lager,Munich Helles Lager,12.0,0.045,375,Maui Brewing Company,Lahaina,HI
1312,32,CoCoNut Porter,American Porter,12.0,0.057,375,Maui Brewing Company,Lahaina,HI
1313,31,Big Swell IPA,American IPA,12.0,0.062,375,Maui Brewing Company,Lahaina,HI
1314,1237,Pit Stop Chocolate Porter,American Porter,12.0,0.037,448,Mavericks Beer Company,Half Moon Bay,CA
1315,1236,Pace Setter Belgian Style Wit,Witbier,12.0,0.037,448,Mavericks Beer Company,Half Moon Bay,CA
1316,1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),12.0,0.037,448,Mavericks Beer Company,Half Moon Bay,CA
1321,2185,Tsunami IPA,American IPA,12.0,0.072,203,Mehana Brewing Co.,Hilo,HI
1322,2184,Humpback Blonde Ale,American Blonde Ale,12.0,0.04,203,Mehana Brewing Co.,Hilo,HI
1323,2178,Hawaiian Crow Porter,American Porter,12.0,0.052,203,Mehana Brewing Co.,Hilo,HI
1324,2177,Volcano Red Ale,American Amber / Red Ale,12.0,0.052,203,Mehana Brewing Co.,Hilo,HI
1325,2176,Mauna Kea Pale Ale,American Pale Ale (APA),12.0,0.054,203,Mehana Brewing Co.,Hilo,HI
1326,1508,Shark Bait,Fruit / Vegetable Beer,12.0,0.05,393,Miami Brewing Company,Miami,FL
1327,1507,Gator Tail Brown Ale,American Brown Ale,12.0,0.053,393,Miami Brewing Company,Miami,FL
1328,1506,Miami Vice IPA,American IPA,12.0,0.071,393,Miami Brewing Company,Miami,FL
1329,1325,Big Rod Coconut Ale,American Blonde Ale,12.0,0.053,393,Miami Brewing Company,Miami,FL
1330,174,Mickey Finn's Amber Ale,American Amber / Red Ale,12.0,0.056,552,Mickey Finn's Brewery,Libertyville,IL
1331,2093,Pleasure Town,American IPA,12.0,0.063,223,Midnight Sun Brewing Company,Anchorage,AK
1332,1814,Pleasure Town IPA,American IPA,12.0,0.063,223,Midnight Sun Brewing Company,Anchorage,AK
1333,587,Snowshoe White Ale,Witbier,12.0,0.048,223,Midnight Sun Brewing Company,Anchorage,AK
1334,586,Kodiak Brown Ale,American Brown Ale,12.0,0.05,223,Midnight Sun Brewing Company,Anchorage,AK
1335,434,Sockeye Red IPA,American IPA,12.0,0.06,223,Midnight Sun Brewing Company,Anchorage,AK
1350,1612,Keeper (Current),American Pilsner,12.0,0.05,363,Mikkeller,Pottstown,PA
1351,1611,Better Half,American IPA,12.0,0.068,363,Mikkeller,Pottstown,PA
1364,2358,Minhas Light (2012),Light Lager,12.0,0.04,134,Minhas Craft Brewery,Monroe,WI
1365,2282,Huber,American Pale Lager,12.0,0.05,134,Minhas Craft Brewery,Monroe,WI
1367,2280,Clear Creek Ice,American Pale Lager,12.0,0.062,134,Minhas Craft Brewery,Monroe,WI
1369,2278,Mountain Crest,American Pale Lager,12.0,0.06,134,Minhas Craft Brewery,Monroe,WI
1370,2277,Mountain Creek (2013),American Pale Lager,12.0,0.055,134,Minhas Craft Brewery,Monroe,WI
1372,2275,Boxer Light,Light Lager,12.0,0.042,134,Minhas Craft Brewery,Monroe,WI
1373,2274,Boxer Ice,American Adjunct Lager,12.0,0.055,134,Minhas Craft Brewery,Monroe,WI
1374,2273,Boxer,American Adjunct Lager,12.0,0.05,134,Minhas Craft Brewery,Monroe,WI
1385,2236,Monkadelic,American Pale Ale (APA),12.0,0.042,189,Modern Monks Brewery,Lincoln,NE
1394,327,Wapiti Amber Ale,American Amber / Red Ale,12.0,0.05,549,Mogollon Brewing Company,Flagstaff,AZ
1398,1907,Montauk Summer Ale,American Blonde Ale,12.0,0.06,276,Montauk Brewing Company,Montauk,NY
1399,1906,Driftwood Ale,Extra Special / Strong Bitter (ESB),12.0,0.06,276,Montauk Brewing Company,Montauk,NY
1400,1756,When Helles Freezes Over,Munich Helles Lager,12.0,0.056,326,Morgan Street Brewery,Saint Louis,MO
1401,1617,Morgan Street Oktoberfest,M閻╃灗zen / Oktoberfest,12.0,0.049,326,Morgan Street Brewery,Saint Louis,MO
1402,1052,Honey Wheat,American Pale Wheat Ale,12.0,0.047,326,Morgan Street Brewery,Saint Louis,MO
1403,1051,Black Bear Dark Lager,Schwarzbier,12.0,0.05,326,Morgan Street Brewery,Saint Louis,MO
1404,1046,Golden Pilsner,German Pilsener,12.0,0.05,326,Morgan Street Brewery,Saint Louis,MO
1405,2413,Cali Creamin',Cream Ale,12.0,0.052,111,Mother Earth Brew Company,Vista,CA
1406,419,Second Wind Pale Ale,American Pale Ale (APA),12.0,0.05,540,Mother Earth Brewing Company,Kinston,NC
1407,408,Sunny Haze,Hefeweizen,12.0,0.05,540,Mother Earth Brewing Company,Kinston,NC
1408,2237,Towhead,American Blonde Ale,12.0,0.052,188,Mother's Brewing,Springfield,MO
1409,2208,Lil' Helper,American IPA,12.0,0.07,188,Mother's Brewing,Springfield,MO
1411,768,Full Moon Belgian White Ale,Witbier,12.0,0.085,507,Mudshark Brewing Company,Lake Havasu City,AZ
1412,625,Desert Magic IPA,American IPA,12.0,0.072,507,Mudshark Brewing Company,Lake Havasu City,AZ
1413,326,Up River Light,Light Lager,12.0,0.042,507,Mudshark Brewing Company,Lake Havasu City,AZ
1414,132,Full Moon Belgian White Ale (2007),Witbier,12.0,0.085,507,Mudshark Brewing Company,Lake Havasu City,AZ
1415,131,Dry Heat Hefeweizen (2006),Hefeweizen,12.0,0.055,507,Mudshark Brewing Company,Lake Havasu City,AZ
1416,1598,Mustang Sixty-Six,American Amber / Red Lager,12.0,0.05,366,Mustang Brewing Company,Mustang,OK
1417,862,Mustang '33,American Pale Lager,12.0,0.04,366,Mustang Brewing Company,Mustang,OK
1418,699,Session '33 (2011),American Pale Lager,12.0,0.04,366,Mustang Brewing Company,Mustang,OK
1419,421,Mustang Golden Ale,American Blonde Ale,12.0,0.053,366,Mustang Brewing Company,Mustang,OK
1420,420,Washita Wheat,American Pale Wheat Ale,12.0,0.053,366,Mustang Brewing Company,Mustang,OK
1425,1093,Narragansett Summer Ale,American Pale Wheat Ale,12.0,0.042,143,Narragansett Brewing Company,Providence,RI
1437,1705,Wick For Brains,Pumpkin Ale,12.0,0.061,337,Nebraska Brewing Company,Papillion,NE
1438,1148,Nebraska India Pale Ale,American IPA,12.0,0.065,337,Nebraska Brewing Company,Papillion,NE
1439,1147,EOS Hefeweizen,Hefeweizen,12.0,0.048,337,Nebraska Brewing Company,Papillion,NE
1440,1146,Brunette Nut Brown Ale,English Brown Ale,12.0,0.048,337,Nebraska Brewing Company,Papillion,NE
1441,1145,Cardinal Pale Ale,American Pale Ale (APA),12.0,0.057,337,Nebraska Brewing Company,Papillion,NE
1442,1758,County Line IPA,American IPA,12.0,0.07,325,Neshaminy Creek Brewing Company,Croydon,PA
1443,1757,Trauger Pilsner,German Pilsener,12.0,0.048,325,Neshaminy Creek Brewing Company,Croydon,PA
1444,2475,Slow Ride,American IPA,12.0,0.045,82,New Belgium Brewing Company,Fort Collins,CO
1445,2230,Ranger IPA,American IPA,12.0,0.065,82,New Belgium Brewing Company,Fort Collins,CO
1446,1987,Shift,American Pale Lager,12.0,0.05,82,New Belgium Brewing Company,Fort Collins,CO
1447,1978,1554 Black Lager,Euro Dark Lager,12.0,0.06,82,New Belgium Brewing Company,Fort Collins,CO
1448,1975,Blue Paddle,Czech Pilsener,12.0,0.048,82,New Belgium Brewing Company,Fort Collins,CO
1449,1737,California Route,American Amber / Red Lager,12.0,0.06,82,New Belgium Brewing Company,Fort Collins,CO
1451,1690,Sunshine Wheat Beer,American Pale Wheat Ale,12.0,0.05,82,New Belgium Brewing Company,Fort Collins,CO
1452,1586,Fat Tire Amber Ale,American Amber / Red Ale,12.0,0.05,82,New Belgium Brewing Company,Fort Collins,CO
1453,952,Shift (1),American Pale Lager,12.0,0.05,82,New Belgium Brewing Company,Fort Collins,CO
1454,748,Fat Tire Amber Ale (2011),American Amber / Red Ale,12.0,0.052,82,New Belgium Brewing Company,Fort Collins,CO
1458,115,Ranger IPA (Current),American IPA,12.0,0.065,82,New Belgium Brewing Company,Fort Collins,CO
1459,72,Sunshine Wheat Beer (2009),American Pale Wheat Ale,12.0,0.048,82,New Belgium Brewing Company,Fort Collins,CO
1460,71,Fat Tire Amber Ale (2008),American Amber / Red Ale,12.0,0.05,82,New Belgium Brewing Company,Fort Collins,CO
1461,1417,Weiss Trash Culture,Berliner Weissbier,12.0,0.034,410,New England Brewing Company,Woodbridge,CT
1462,885,Sea Hag IPA,American IPA,12.0,0.06,410,New England Brewing Company,Woodbridge,CT
1463,884,Elm City Pilsner,American Pilsner,12.0,0.05,410,New England Brewing Company,Woodbridge,CT
1464,757,Atlantic Amber Ale (2004),American Amber / Red Ale,12.0,0.05,410,New England Brewing Company,Woodbridge,CT
1465,568,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,12.0,0.09,410,New England Brewing Company,Woodbridge,CT
1466,320,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,12.0,0.088,410,New England Brewing Company,Woodbridge,CT
1469,41,Elm City Lager (2007),American Pilsner,12.0,0.05,410,New England Brewing Company,Woodbridge,CT
1470,40,Atlantic Amber Ale (2007),American Amber / Red Ale,12.0,0.05,410,New England Brewing Company,Woodbridge,CT
1471,39,Sea Hag IPA (Current),American IPA,12.0,0.062,410,New England Brewing Company,Woodbridge,CT
1472,2272,Rebirth Pale Ale,American Pale Ale (APA),12.0,0.05,174,New Orleans Lager & Ale Brewing ...,New Orleans,LA
1476,485,NOLA Brown Ale,English Dark Mild Ale,12.0,0.039,174,New Orleans Lager & Ale Brewing ...,New Orleans,LA
1477,484,NOLA Blonde Ale,American Blonde Ale,12.0,0.05,174,New Orleans Lager & Ale Brewing ...,New Orleans,LA
1478,2043,Skylight,Dunkelweizen,12.0,0.056,241,New Republic Brewing Company,College Station,TX
1479,2042,Kadigan,American Blonde Ale,12.0,0.056,241,New Republic Brewing Company,College Station,TX
1480,2041,Dammit Jim!,American Amber / Red Ale,12.0,0.05,241,New Republic Brewing Company,College Station,TX
1481,646,Nut Brown Ale,English Brown Ale,12.0,0.05,518,New South Brewing Company,Myrtle Beach,SC
1482,165,White Ale,Witbier,12.0,0.046,518,New South Brewing Company,Myrtle Beach,SC
1483,2050,Cream Ale,Cream Ale,12.0,0.04,238,Newburgh Brewing Company,Newburgh,NY
1484,915,Green Head IPA,American IPA,12.0,0.072,495,Newburyport Brewing Company,Newburyport,MA
1485,914,Plum Island Belgian White,Witbier,12.0,0.054,495,Newburyport Brewing Company,Newburyport,MA
1486,913,Newburyport Pale Ale,American Pale Ale (APA),12.0,0.055,495,Newburyport Brewing Company,Newburyport,MA
1490,1307,Paleo IPA,English India Pale Ale (IPA),12.0,0.06,431,North Country Brewing Company,Slippery Rock,PA
1491,1306,Buck Snort Stout,American Stout,12.0,0.061,431,North Country Brewing Company,Slippery Rock,PA
1492,1305,Station 33 Firehouse Red,Irish Red Ale,12.0,0.055,431,North Country Brewing Company,Slippery Rock,PA
1493,1304,Slimy Pebble Pils,German Pilsener,12.0,0.045,431,North Country Brewing Company,Slippery Rock,PA
1503,541,Walter's Premium Pilsener Beer,German Pilsener,12.0,0.045,529,Northwoods Brewpub,Eau Claire,WI
1504,109,Floppin' Crappie,American Pale Wheat Ale,12.0,0.045,529,Northwoods Brewpub,Eau Claire,WI
1505,1917,Left of the Dial IPA,American IPA,12.0,0.043,271,Notch Brewing Company,Ipswich,MA
1506,1190,Notch Session Pils,Czech Pilsener,12.0,0.04,271,Notch Brewing Company,Ipswich,MA
1507,1264,O'Fallon Pumpkin Beer,Pumpkin Ale,12.0,0.055,442,O'Fallon Brewery,O'Fallon,MO
1508,1258,5 Day IPA,American IPA,12.0,0.061,442,O'Fallon Brewery,O'Fallon,MO
1509,128,O'Fallon Wheach,Fruit / Vegetable Beer,12.0,0.051,442,O'Fallon Brewery,O'Fallon,MO
1510,2331,Watershed IPA,American IPA,12.0,0.067,150,Oakshire Brewing,Eugene,OR
1511,1669,Oakshire Amber Ale,American Amber / Red Ale,12.0,0.054,150,Oakshire Brewing,Eugene,OR
1512,1668,Overcast Espresso Stout,American Stout,12.0,0.058,150,Oakshire Brewing,Eugene,OR
1513,999,Watershed IPA (2013),American IPA,12.0,0.07,150,Oakshire Brewing,Eugene,OR
1515,2071,London Homesick Ale,English Bitter,12.0,0.049,184,Oasis Texas Brewing Company,Austin,TX
1516,2070,Luchesa Lager,Keller Bier / Zwickel Bier,12.0,0.048,184,Oasis Texas Brewing Company,Austin,TX
1517,2069,Slow Ride,American Pale Ale (APA),12.0,0.05,184,Oasis Texas Brewing Company,Austin,TX
1522,2335,Perpetual Darkness,Belgian Strong Dark Ale,12.0,0.09,148,Odyssey Beerwerks,Arvada,CO
1523,2334,Clan Warrior,Scotch Ale / Wee Heavy,12.0,0.087,148,Odyssey Beerwerks,Arvada,CO
1524,2333,Psycho Penguin Vanilla Porter,American Porter,12.0,0.054,148,Odyssey Beerwerks,Arvada,CO
1525,1721,Heliocentric Hefeweizen,Hefeweizen,12.0,0.047,148,Odyssey Beerwerks,Arvada,CO
1526,1720,Ghose Drifter Pale Ale,American Pale Ale (APA),12.0,0.05,148,Odyssey Beerwerks,Arvada,CO
1527,1431,Ghost Rider Pale Ale (2013),American Pale Ale (APA),12.0,0.051,148,Odyssey Beerwerks,Arvada,CO
1528,1430,Helios Hefeweizen (2013),Hefeweizen,12.0,0.047,148,Odyssey Beerwerks,Arvada,CO
1550,2113,Lyric Ale,Saison / Farmhouse Ale,12.0,0.065,216,Orpheus Brewing,Atlanta,GA
1551,2112,Atalanta,Saison / Farmhouse Ale,12.0,0.053,216,Orpheus Brewing,Atlanta,GA
1552,2302,Pinner Throwback IPA,American IPA,12.0,0.05,166,Oskar Blues Brewery,Longmont,CO
1558,1751,One Nut Brown,English Brown Ale,12.0,0.05,166,Oskar Blues Brewery,Longmont,CO
1559,1750,Birth IPA,American IPA,12.0,None,166,Oskar Blues Brewery,Longmont,CO
1560,1444,Dale's Pale Ale,American Pale Ale (APA),12.0,0.065,166,Oskar Blues Brewery,Longmont,CO
1561,1252,Dale's Pale Ale,American Pale Ale (APA),12.0,0.065,166,Oskar Blues Brewery,Longmont,CO
1567,892,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),12.0,0.065,166,Oskar Blues Brewery,Longmont,CO
1568,828,Dale's Pale Ale (2012),American Pale Ale (APA),12.0,0.065,166,Oskar Blues Brewery,Longmont,CO
1569,806,Gordon Imperial Red (2010),American Double / Imperial IPA,12.0,0.09,166,Oskar Blues Brewery,Longmont,CO
1570,755,Dale's Pale Ale (2011),American Pale Ale (APA),12.0,0.065,166,Oskar Blues Brewery,Longmont,CO
1571,754,Dale's Pale Ale (2010),American Pale Ale (APA),12.0,0.065,166,Oskar Blues Brewery,Longmont,CO
1575,585,HGH (Home Grown Hops): Part Duh,American Strong Ale,12.0,0.08,166,Oskar Blues Brewery,Longmont,CO
1577,391,One Hit Wonder,American Double / Imperial IPA,12.0,0.09,166,Oskar Blues Brewery,Longmont,CO
1578,388,G'KNIGHT (12 oz.),American Double / Imperial IPA,12.0,0.087,166,Oskar Blues Brewery,Longmont,CO
1579,8,Ten Fidy Imperial Stout,Russian Imperial Stout,12.0,0.099,166,Oskar Blues Brewery,Longmont,CO
1580,7,Mama's Little Yella Pils,Czech Pilsener,12.0,0.05,166,Oskar Blues Brewery,Longmont,CO
1581,6,GUBNA Imperial IPA,American Double / Imperial IPA,12.0,0.099,166,Oskar Blues Brewery,Longmont,CO
1582,5,Old Chub,Scottish Ale,12.0,0.08,166,Oskar Blues Brewery,Longmont,CO
1583,4,Gordon Ale (2009),American Double / Imperial IPA,12.0,0.087,166,Oskar Blues Brewery,Longmont,CO
1584,1,Dale's Pale Ale,American Pale Ale (APA),12.0,0.065,166,Oskar Blues Brewery,Longmont,CO
1585,805,Gordon (2005),American Double / Imperial IPA,12.0,0.092,503,Oskar Blues Brewery,Lyons,CO
1586,804,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,12.0,0.095,503,Oskar Blues Brewery,Lyons,CO
1587,803,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,12.0,0.099,503,Oskar Blues Brewery,Lyons,CO
1588,787,Old Chub (2008),Scottish Ale,12.0,0.08,503,Oskar Blues Brewery,Lyons,CO
1589,786,Old Chub (2004),Scottish Ale,12.0,0.08,503,Oskar Blues Brewery,Lyons,CO
1590,785,Old Chub (2003),Scottish Ale,12.0,0.08,503,Oskar Blues Brewery,Lyons,CO
1591,745,Dale's Pale Ale (2008),American Pale Ale (APA),12.0,0.065,503,Oskar Blues Brewery,Lyons,CO
1592,744,Dale's Pale Ale (2006),American Pale Ale (APA),12.0,0.07,503,Oskar Blues Brewery,Lyons,CO
1593,743,Dale's Pale Ale (2004),American Pale Ale (APA),12.0,0.065,503,Oskar Blues Brewery,Lyons,CO
1594,742,Dale's Pale Ale (2003),American Pale Ale (APA),12.0,0.07,503,Oskar Blues Brewery,Lyons,CO
1595,741,Dale's Pale Ale (2002),American Pale Ale (APA),12.0,0.065,503,Oskar Blues Brewery,Lyons,CO
1596,734,Leroy (2005),American Brown Ale,12.0,0.05,503,Oskar Blues Brewery,Lyons,CO
1597,733,Gordon Beer (2006),American Double / Imperial IPA,12.0,0.087,503,Oskar Blues Brewery,Lyons,CO
1598,1533,G'KNIGHT,American Double / Imperial IPA,12.0,0.09,389,Oskar Blues Brewery (North Carol...,Brevard,NC
1599,1532,Ten Fidy,Russian Imperial Stout,12.0,0.10,389,Oskar Blues Brewery (North Carol...,Brevard,NC
1601,1175,Old Chub,Scottish Ale,12.0,0.08,389,Oskar Blues Brewery (North Carol...,Brevard,NC
1603,1065,Dale's Pale Ale,American Pale Ale (APA),12.0,0.065,389,Oskar Blues Brewery (North Carol...,Brevard,NC
1604,1908,Fresh Slice White IPA,American White IPA,12.0,0.06,275,Otter Creek Brewing,Middlebury,VT
1605,1946,Overgrown American Pale Ale,American Pale Ale (APA),12.0,0.055,261,Otter Creek Brewing,Waterbury,VT
1606,1961,Ozark American Pale Ale,American Pale Ale (APA),12.0,0.04,259,Ozark Beer Company,Rogers,AR
1607,1684,Hula Hoppie Session IPA,American IPA,12.0,0.048,341,Palisade Brewing Company,Palisade,CO
1608,927,Dirty Hippie Dark Wheat,American Dark Wheat Ale,12.0,0.053,341,Palisade Brewing Company,Palisade,CO
1614,1805,Rodeo Rye Pale Ale,American Pale Ale (APA),12.0,0.042,307,Payette Brewing Company,Garden City,ID
1615,1048,Outlaw IPA,American IPA,12.0,0.06,307,Payette Brewing Company,Garden City,ID
1616,1043,North Fork Lager,American Pale Lager,12.0,0.044,307,Payette Brewing Company,Garden City,ID
1617,890,Payette Pale Ale,American Pale Ale (APA),12.0,0.048,307,Payette Brewing Company,Garden City,ID
1618,775,Mutton Buster,American Brown Ale,12.0,0.06,307,Payette Brewing Company,Garden City,ID
1619,1087,Side Kick K閺嬫sch,K閺嬫sch,12.0,0.05,468,Peace Tree Brewing Company,Knoxville,IA
1620,1931,Fresh Cut Pilsner,American Pilsner,12.0,0.05,266,Peak Organic Brewing Company,Portland,ME
